time,high,low,open,close
2017-10-08,1719587.55,1634817.43,1845236.68,1714974.64
2017-10-09,2373233.72,2070028.23,1714974.64,2245775.92
2017-10-10,2243707.47,2129985.79,2245775.92,2154402.12
2017-10-11,2050247.46,1987474.93,2154402.12,2014037.84
2017-10-12,2341467.98,2035979.01,2014037.84,2324638.02
2017-10-13,3122815.01,2563407.16,2324638.02,2659015.08
2017-10-14,2496145.95,2322258.94,2659015.08,2474649.69
2017-10-15,2587541.71,2464549.91,2474649.69,2513674.39
2017-10-16,2709392.71,2520446.49,2469574.84,2699577.76
2017-10-17,2984718.24,2850464.63,2699112.15,2951942.38
2017-10-18,2823486.89,2730663.96,2952988.42,2789372.27
2017-10-19,2925341.77,2778089.54,2788876.73,2908513.86
2017-10-20,3104668.3,2849756.29,2913079.82,3065929.13
2017-10-21,2736686.43,2542786.19,3080233.62,2592794.83
2017-10-22,2292818.09,2183954.96,2595628.13,2283488.21
2017-10-23,2493118.99,2391493.17,2284882.85,2456249.29
2017-10-24,2344242.66,2005704.22,2456249.29,2088079.36
2017-10-25,1913855.82,1819327.0,2088079.36,1912002.38
2017-10-26,2107918.69,2002381.23,1912002.38,2082268.77
2017-10-27,1951646.02,1868116.92,2083515.64,1883732.99
2017-10-28,1952466.04,1903522.62,1883732.99,1927683.72
2017-10-29,2097447.41,1905003.21,1927683.72,2082993.98
2017-10-30,2272144.78,2210759.68,2082993.98,2240360.18
2017-10-31,2288807.71,2136190.25,2240360.18,2286862.68
2017-11-01,2694279.08,2418798.52,2286862.68,2686739.12
2017-11-02,3340487.54,2927871.02,2686739.12,3115972.44
2017-11-03,3437957.25,3120802.52,3196592.69,3178717.34
2017-11-04,3603919.19,3334232.46,3186594.89,3530315.53
2017-11-05,3504383.46,3336406.16,3525257.77,3408085.14
2017-11-06,3528524.24,3239967.2,3408085.14,3300022.9
2017-11-07,3324432.72,3187181.92,3310108.51,3312276.09
2017-11-08,3384669.75,2922881.81,3312276.09,3143316.7
2017-11-09,3310201.64,2966601.99,3143316.7,3042584.01
2017-11-10,3324538.82,3118404.57,3038433.14,3212129.0
2017-11-11,3551774.57,3061922.48,3208175.97,3162627.36
2017-11-12,3701441.71,3165661.94,3162627.36,3305493.37
2017-11-13,3164851.41,2706803.88,3305493.37,3032628.05
2017-11-14,2926081.33,2673405.07,3050519.66,2726484.28
2017-11-15,3187950.06,2815218.62,2726484.28,3143187.27
2017-11-16,3681818.7,3266103.85,3143187.27,3596907.52
2017-11-17,4054321.42,3811024.99,3596907.52,3861437.71
2017-11-18,4007714.05,3804871.0,3875229.99,3821914.09
2017-11-19,4133579.09,3657740.8,3823626.8,4032233.68
2017-11-20,3929140.31,3777122.57,4030403.75,3845597.71
2017-11-21,3862548.88,3685913.03,3843017.35,3819178.69
2017-11-22,3716695.62,3541924.34,3820036.55,3545748.49
2017-11-23,4267260.21,3743052.89,3551580.31,3842465.08
2017-11-24,4845151.38,3994178.09,3842465.08,4053212.19
2017-11-25,4319971.66,3869013.77,4055327.65,4319154.41
2017-11-26,4677583.52,4222744.72,4339788.04,4417460.63
2017-11-27,4736171.56,4531263.45,4427343.09,4725487.01
