time,high,low,open,close
2017-10-09,0.2802,0.234,0.2799,0.2501
2017-10-10,0.2666,0.2406,0.2501,0.2582
2017-10-11,0.2656,0.2553,0.2582,0.2632
2017-10-12,0.2652,0.2461,0.2632,0.2464
2017-10-13,0.2651,0.233,0.2464,0.2602
2017-10-14,0.2685,0.2542,0.2602,0.2556
2017-10-15,0.2691,0.2482,0.2556,0.2652
2017-10-16,0.2977,0.2523,0.2652,0.2579
2017-10-17,0.2654,0.214,0.2579,0.2295
2017-10-18,0.2344,0.2016,0.2295,0.217
2017-10-19,0.232,0.2064,0.217,0.2139
2017-10-20,0.2234,0.2056,0.2141,0.2082
2017-10-21,0.2107,0.1971,0.2081,0.2097
2017-10-22,0.2114,0.1954,0.2097,0.2014
2017-10-23,0.202,0.1845,0.2015,0.1917
2017-10-24,0.2169,0.183,0.1917,0.2038
2017-10-25,0.2047,0.1961,0.2038,0.2023
2017-10-26,0.2046,0.1999,0.2023,0.2019
2017-10-27,0.2027,0.198,0.2019,0.2001
2017-10-28,0.2008,0.1974,0.2001,0.1982
2017-10-29,0.2053,0.1966,0.1981,0.2015
2017-10-30,0.2044,0.2001,0.2015,0.2024
2017-10-31,0.2034,0.1975,0.2024,0.1975
2017-11-01,0.2006,0.1896,0.1975,0.1903
2017-11-02,0.2065,0.1755,0.191,0.2003
2017-11-03,0.2263,0.1961,0.2003,0.2059
2017-11-04,0.2061,0.2001,0.2059,0.2015
2017-11-05,0.2033,0.1984,0.2014,0.1997
2017-11-06,0.2067,0.1981,0.1997,0.2013
2017-11-07,0.2065,0.1993,0.2013,0.2055
2017-11-08,0.2235,0.2031,0.2055,0.2167
2017-11-09,0.2218,0.2126,0.2167,0.2154
2017-11-10,0.2185,0.1988,0.2154,0.2033
2017-11-11,0.2147,0.2016,0.2033,0.2092
2017-11-12,0.2094,0.1861,0.2092,0.1915
2017-11-13,0.2001,0.1906,0.1915,0.2001
2017-11-14,0.2103,0.1995,0.2001,0.205
2017-11-15,0.2101,0.2037,0.205,0.2083
2017-11-16,0.2809,0.2058,0.2083,0.2269
2017-11-17,0.2376,0.2174,0.227,0.2239
2017-11-18,0.2293,0.2191,0.2239,0.2275
2017-11-19,0.237,0.2231,0.2275,0.2321
