time,open,high,low,close,volume
2021-12-31 00:00:00,148.04,149.49,147.91,148.3,595306.999867909
2021-12-30 23:00:00,147.56,148.28,147.33,148.1,458238.96877273696
2021-12-30 22:00:00,147.77,148.0,146.6,147.41,175871.71709081912
2021-12-30 21:00:00,148.03,148.28,146.85,147.67,320293.6560927029
2021-12-30 20:00:00,148.72,149.28,147.22,147.96,340874.2982777544
2021-12-30 19:00:00,149.65,149.75,148.73,148.88,256111.6023911984
2021-12-30 18:00:00,149.56,149.85,148.83,149.61,193240.31510943992
2021-12-30 17:00:00,149.65,149.9,149.14,149.55,276353.2907137515
2021-12-30 16:00:00,147.97,150.05,147.96,149.64,555465.0338035548
2021-12-30 15:00:00,148.42,148.92,147.93,147.94,253070.3976226504
2021-12-30 14:00:00,147.74,148.5,147.26,148.46,306971.5130730326
2021-12-30 13:00:00,148.78,148.9,147.56,147.73,346714.1400700823
2021-12-30 12:00:00,148.31,149.51,147.82,148.82,567448.6387401538
2021-12-30 11:00:00,147.04,148.76,146.86,148.3,335486.776195719
2021-12-30 10:00:00,146.21,147.01,146.07,147.01,178488.24267762087
2021-12-30 09:00:00,145.96,147.1,145.96,146.15,337917.5171075085
2021-12-30 08:00:00,147.1,147.64,145.84,145.87,274360.0400297059
2021-12-30 07:00:00,146.65,147.3,146.25,147.0,378895.9616736
2021-12-30 06:00:00,145.96,146.86,145.13,146.72,1322255.9020476846
2021-12-30 05:00:00,145.63,146.07,145.19,145.99,281603.09381220385
2021-12-30 04:00:00,144.97,146.47,144.93,145.65,264739.97249717254
2021-12-30 03:00:00,145.88,146.18,144.81,144.86,244181.494424125
2021-12-30 02:00:00,146.18,146.25,144.66,145.76,346489.3249396543
2021-12-30 01:00:00,146.35,146.69,145.32,146.18,306911.83967605623
2021-12-30 00:00:00,145.58,146.97,142.61,146.38,1296884.2127824647
2021-12-29 23:00:00,148.83,149.22,144.09,145.41,1396539.8468290754
2021-12-29 22:00:00,148.58,149.67,148.1,148.69,220710.763803344
2021-12-29 21:00:00,148.95,149.14,147.83,148.67,277008.8014007766
2021-12-29 20:00:00,147.76,150.26,147.67,148.99,323707.2345289235
2021-12-29 19:00:00,148.92,148.99,147.15,147.91,250568.6517381866
2021-12-29 18:00:00,148.92,150.41,148.63,148.96,421988.3990679952
2021-12-29 17:00:00,149.08,149.23,147.49,148.95,978141.4684210034
2021-12-29 16:00:00,150.04,150.28,148.44,149.12,172344.2171503872
